ticker,datetime,headline,url,source
CEVA,Feb-07-25 07:59AM,"Why CEVA, Inc. (CEVA) Is Skyrocketing So Far In 2025?",https://finance.yahoo.com/news/why-ceva-inc-ceva-skyrocketing-125947433.html,finviz
CEVA,Feb-10-25 01:42PM,Is CEVA Inc. (CEVA) the Best Small-Cap Semiconductor Stock to Buy Now?,https://finance.yahoo.com/news/ceva-inc-ceva-best-small-184251621.html,finviz
CEVA,Feb-11-25 07:00AM,"ListenAI Licenses Ceva-Waves Wi-Fi 6 IP, Bringing Seamless Wireless Connectivity to its Edge AI Portfolio",https://www.prnewswire.com/news-releases/listenai-licenses-ceva-waves-wi-fi-6-ip-bringing-seamless-wireless-connectivity-to-its-edge-ai-portfolio-302373214.html,finviz
CEVA,Feb-13-25 11:43AM,"CEVA, Inc. (CEVA) Licenses Wi-Fi 6 IP to ListenAI for AI-Driven Edge Connectivity",https://finance.yahoo.com/news/ceva-inc-ceva-licenses-wi-164307287.html,finviz
CEVA,Feb-13-25 11:43AM 07:00AM,"Ceva, Inc. Announces Fourth Quarter and Full Year 2024 Financial Results",https://www.prnewswire.com/news-releases/ceva-inc-announces-fourth-quarter-and-full-year-2024-financial-results-302375500.html,finviz
CEVA,Feb-13-25 11:43AM 07:25AM,Ceva: Q4 Earnings Snapshot,https://finance.yahoo.com/news/ceva-q4-earnings-snapshot-122527427.html,finviz
CEVA,Feb-14-24 11:24PM,Q4 2023 CEVA Inc Earnings Call,https://finance.yahoo.com/news/q4-2023-ceva-inc-earnings-042449499.html,finviz
CEVA,Feb-14-24 11:24PM 07:00AM,"Ceva, Inc. Announces Fourth Quarter and Full Year 2023 Financial Results",https://www.prnewswire.com/news-releases/ceva-inc-announces-fourth-quarter-and-full-year-2023-financial-results-302061328.html,finviz
CEVA,Feb-14-24 11:24PM 07:40AM,Ceva: Q4 Earnings Snapshot,https://finance.yahoo.com/news/ceva-q4-earnings-snapshot-124029886.html,finviz
CEVA,Feb-14-24 11:24PM 08:35AM,Ceva (CEVA) Q4 Earnings Top Estimates,https://www.zacks.com/stock/news/2226010/ceva-ceva-q4-earnings-top-estimates,finviz
CEVA,Feb-14-25 02:11AM,CEVA Inc (CEVA) Q4 2024 Earnings Call Highlights: Record Shipments,https://finance.yahoo.com/news/ceva-inc-ceva-q4-2024-071148520.html,finviz
CEVA,Feb-15-24 10:29AM,"CEVA, Inc. (NASDAQ:CEVA) Q4 2023 Earnings Call Transcript",https://www.insidermonkey.com/blog/ceva-inc-nasdaqceva-q4-2023-earnings-call-transcript-1259211/,finviz
CEVA,Feb-26-24 01:00AM,Ceva Introduces its Next Generation Low Power Ultra-Wideband IP for FiRa 2.0 to Provide Highly Accurate and Reliable Wireless Ranging Capabilities for Consumer and Industrial IoT Applications,https://www.prnewswire.com/news-releases/ceva-introduces-its-next-generation-low-power-ultra-wideband-ip-for-fira-2-0-to-provide-highly-accurate-and-reliable-wireless-ranging-capabilities-for-consumer-and-industrial-iot-applications-302070400.html,finviz
CEVA,Feb-27-25 05:00AM,"Ceva Unveils Latest High-Performance, High-Efficiency Communication DSPs for Advanced 5G and 6G Applications",https://www.prnewswire.com/news-releases/ceva-unveils-latest-high-performance-high-efficiency-communication-dsps-for-advanced-5g-and-6g-applications-302386986.html,finviz
CEVA,Feb-28-24 01:00AM,Ceva Joins Arm Total Design to Accelerate Development of End-to-End 5G SoCs for Infrastructure and NTN Satellites,https://www.prnewswire.com/news-releases/ceva-joins-arm-total-design-to-accelerate-development-of-end-to-end-5g-socs-for-infrastructure-and-ntn-satellites-302073550.html,finviz
CEVA,Feb-28-25 04:39AM,"CEVA, Inc. (CEVA) Unveils AI-Enabled Vector DSPs for 5G and 6G Applications",https://finance.yahoo.com/news/ceva-inc-ceva-unveils-ai-093908676.html,finviz
CEVA,Jan-02-25 07:00AM,Ceva Unveils Ceva-Waves Links200 - A Breakthrough Multi-Protocol Wireless Connectivity Platform IP Featuring Next generation Bluetooth High Data Throughput (HDT) and IEEE 802.15.4,https://www.prnewswire.com/news-releases/ceva-unveils-ceva-waves-links200--a-breakthrough-multi-protocol-wireless-connectivity-platform-ip-featuring-next-generation-bluetooth-high-data-throughput-hdt-and-ieee-802-15-4--302340844.html,finviz
CEVA,Jan-03-24 07:00AM,Ceva Extends its Connect IP Portfolio with Wi-Fi 7 Platform for High-End Consumer and Industrial IoT,https://finance.yahoo.com/news/ceva-extends-connect-ip-portfolio-120000519.html,finviz
CEVA,Jan-06-25 07:00AM,MediaTek and Ceva Collaborate for More Immersive Spatial Audio Mobile Entertainment Experience,https://www.prnewswire.com/news-releases/mediatek-and-ceva-collaborate-for-more-immersive-spatial-audio-mobile-entertainment-experience-302342699.html,finviz
CEVA,Jan-06-25 07:00AM 07:00AM,Ceva Wi-Fi 6 and Bluetooth IPs Power Bestechnic's New Combo Products,https://www.prnewswire.com/news-releases/ceva-wi-fi-6-and-bluetooth-ips-power-bestechnics-new-combo-products-302342698.html,finviz
CEVA,Jan-07-25 12:00PM,Ceva and Edge Impulse Unveil Enhanced Computer Vision Model for the Ceva-NeuPro-Nano NPU IP Supported by NVIDIAs TAO Toolkit,https://www.businesswire.com/news/home/20250107362868/en/,finviz
CEVA,Jan-07-25 12:00PM 07:00AM,Ceva Expands Embedded AI NPU Ecosystem with New Partnerships That Accelerate Time-to-Market for Smart Edge Devices,https://www.prnewswire.com/news-releases/ceva-expands-embedded-ai-npu-ecosystem-with-new-partnerships-that-accelerate-time-to-market-for-smart-edge-devices-302343917.html,finviz
CEVA,Jan-07-25 12:00PM 07:00AM,"Ceva Embedded AI NPUs Gain Traction in AIoT and MCU Markets, with Multiple Customer Wins and Enhanced AI Software Studio",https://www.prnewswire.com/news-releases/ceva-embedded-ai-npus-gain-traction-in-aiot-and-mcu-markets-with-multiple-customer-wins-and-enhanced-ai-software-studio-302343923.html,finviz
CEVA,Jan-08-24 07:00AM,Ceva Expands AI Ecosystem for its Class-Leading NPU IP with New Partnerships for Automotive and Edge AI,https://www.prnewswire.com/news-releases/ceva-expands-ai-ecosystem-for-its-class-leading-npu-ip-with-new-partnerships-for-automotive-and-edge-ai-302028084.html,finviz
CEVA,Jan-08-24 07:00AM 07:00AM,"Ceva and India's No. 1 Audio and Wearable Brand, boAt, Announce Strategic Partnership to Enhance the Wireless Audio Experience",https://www.prnewswire.com/news-releases/ceva-and-indias-no-1-audio-and-wearable-brand-boat-announce-strategic-partnership-to-enhance-the-wireless-audio-experience-302028111.html,finviz
CEVA,Jan-08-25 07:00AM,"Ceva Powers Oritek's Next-Gen ADAS chipsets for Smarter, Safer Electric Vehicles",https://www.prnewswire.com/news-releases/ceva-powers-oriteks-next-gen-adas-chipsets-for-smarter-safer-electric-vehicles-302345256.html,finviz
CEVA,Jan-09-24 07:00AM,"Ceva and THX Ltd. Partner to Bring Premium Spatial Audio to Hearables, Consumer and Mobile Products",https://www.prnewswire.com/news-releases/ceva-and-thx-ltd-partner-to-bring-premium-spatial-audio-to-hearables-consumer-and-mobile-products-302029540.html,finviz
CEVA,Jan-10-24 07:00AM,"Sunplus and Ceva Expand Collaboration to Bring Bluetooth Audio to the airlyra SoC Family for Wireless Speakers, Soundbars and other Wireless Audio Devices",https://www.prnewswire.com/news-releases/sunplus-and-ceva-expand-collaboration-to-bring-bluetooth-audio-to-the-airlyra-soc-family-for-wireless-speakers-soundbars-and-other-wireless-audio-devices-302030773.html,finviz
CEVA,Jan-10-24 07:00AM 07:00AM,"Ceva and Actions Technology Commemorate Landmark Achievement, Surpassing 100 Million Ceva-Powered Wireless Audio and AIoT Processors Shipped",https://www.prnewswire.com/news-releases/ceva-and-actions-technology-commemorate-landmark-achievement-surpassing-100-million-ceva-powered-wireless-audio-and-aiot-processors-shipped-302030994.html,finviz
CEVA,Jan-14-25 02:15PM,CEVA (CEVA) and Edge Impulse Introduce Breakthrough AI Vision Capabilities,https://finance.yahoo.com/news/ceva-ceva-edge-impulse-introduce-191527876.html,finviz
CEVA,Jan-14-25 02:15PM 07:00AM,"Ceva, Inc. Schedules Fourth Quarter and Full Year 2024 Earnings Release and Conference Call",https://www.prnewswire.com/news-releases/ceva-inc-schedules-fourth-quarter-and-full-year-2024-earnings-release-and-conference-call-302349805.html,finviz
CEVA,Jan-17-25 02:16PM,"CEVA, Inc. (CEVA): AI and DSP Solutions Below $2 Billion Market Cap",https://finance.yahoo.com/news/ceva-inc-ceva-ai-dsp-191627525.html,finviz
CEVA,Jan-19-24 10:28AM,"CMA CGM, Subsidiary Ceva to Buy UK Logistics Firm Wincanton",https://www.ttnews.com/articles/cma-cgm-ceva-buy-wincanton,finviz
CEVA,Jan-22-24 07:00AM,"Ceva, Inc. Schedules Fourth Quarter and Full Year 2023 Earnings Release and Conference Call",https://www.prnewswire.com/news-releases/ceva-inc-schedules-fourth-quarter-and-full-year-2023-earnings-release-and-conference-call-302040315.html,finviz
CEVA,Jan-29-25 07:00AM,"Ceva, Inc. Appoints Amir Faintuch to its Board of Directors",https://www.prnewswire.com/news-releases/ceva-inc-appoints-amir-faintuch-to-its-board-of-directors-302362812.html,finviz
CEVA,Jul-09-24 07:00AM,"Ceva, Inc. Schedules Second Quarter 2024 Earnings Release and Conference Call",https://www.prnewswire.com/news-releases/ceva-inc-schedules-second-quarter-2024-earnings-release-and-conference-call-302191625.html,finviz
CEVA,Jul-10-24 07:00AM,STMicroelectronics Integrates Ceva Cellular IoT Platform in its NB-IoT Industrial Module,https://www.prnewswire.com/news-releases/stmicroelectronics-integrates-ceva-cellular-iot-platform-in-its-nb-iot-industrial-module-302192493.html,finviz
CEVA,Jul-23-24 07:00AM,Ceva Bluetooth Low Energy and 802.15.4 IPs Bring Ultra-Low Power Wireless Connectivity to Alif Semiconductor's Balletto Family of MCUs,https://www.prnewswire.com/news-releases/ceva-bluetooth-low-energy-and-802-15-4-ips-bring-ultra-low-power-wireless-connectivity-to-alif-semiconductors-balletto-family-of-mcus-302203523.html,finviz
CEVA,Jun-05-24 03:24PM,Ceva's Eric ten Kate joins pharma webinar,https://aircargonext.com/news/air-cargo-cold-chain/cevas-eric-ten-kate-joins-pharma-webinar/,finviz
CEVA,Jun-12-24 05:12PM,United Cargo's Jennifer Haigh joins Air Cargo Next pharma webinar,https://aircargonext.com/news/air-cargo-cold-chain/united-cargos-jennifer-haigh-joins-air-cargo-next-pharma-webinar/,finviz
CEVA,Jun-12-24 05:12PM 01:44PM,7 FIRE Stocks to Put You on the Path to Financial Freedom,https://finance.yahoo.com/news/7-fire-stocks-put-path-174444206.html,finviz
CEVA,Jun-24-24 07:00AM,"Ceva Extends its Smart Edge IP Leadership, Adding New TinyML Optimized NPUs for AIoT Devices to Enable Edge AI Everywhere",https://www.prnewswire.com/news-releases/ceva-extends-its-smart-edge-ip-leadership-adding-new-tinyml-optimized-npus-for-aiot-devices-to-enable-edge-ai-everywhere-302179990.html,finviz
CEVA,Mar-03-25 03:00AM,Ceva and Sharp Collaborate on 'Beyond 5G' IoT Terminals,https://www.prnewswire.com/news-releases/ceva-and-sharp-collaborate-on-beyond-5g-iot-terminals-302389559.html,finviz
CEVA,Mar-04-25 03:00AM,Ceva Collaborates with Arm and SynaXG to Redefine Energy Efficient 5G NR Processing for Sustainable LEO Satellites and 5G-Advanced Wireless Infrastructure,https://www.prnewswire.com/news-releases/ceva-collaborates-with-arm-and-synaxg-to-redefine-energy-efficient-5g-nr-processing-for-sustainable-leo-satellites-and-5g-advanced-wireless-infrastructure-302391118.html,finviz
CEVA,Mar-05-25 03:00AM,Rohde & Schwarz and Ceva Present Industry's First Test Solution for the Upcoming Bluetooth OTA UTP Test Mode,https://www.prnewswire.com/news-releases/rohde--schwarz-and-ceva-present-industrys-first-test-solution-for-the-upcoming-bluetooth-ota-utp-test-mode-302391752.html,finviz
CEVA,Mar-19-24 04:32PM,"Ceva Logistics opens health care, tech warehouse near WSI",https://aircargonext.com/news/freight-forwarders/ceva-logistics-opens-health-care-tech-warehouse-near-wsi/,finviz
CEVA,May-07-25 02:33PM,Ceva outlines cautious 2025 revenue guidance with focus on Wi-Fi 6 and AI growth,https://seekingalpha.com/news/4443547-ceva-outlines-cautious-2025-revenue-guidance-with-focus-on-wi-fi-6-and-ai-growth?utm_source=finviz.com&utm_medium=referral&feed_item_type=news,finviz
CEVA,May-07-25 02:33PM 02:31PM,"CEVA, Inc. (CEVA) Q1 2025 Earnings Call Transcript",https://seekingalpha.com/article/4783122-ceva-inc-ceva-q1-2025-earnings-call-transcript?utm_source=finviz.com&utm_medium=referral&feed_item_type=transcript,finviz
CEVA,May-07-25 02:33PM 07:00AM,"Ceva, Inc. Announces First Quarter 2025 Financial Results",https://finviz.com/news/49301/ceva-inc-announces-first-quarter-2025-financial-results,finviz
CEVA,May-07-25 02:33PM 07:20AM,Ceva: Q1 Earnings Snapshot,https://finance.yahoo.com/news/ceva-q1-earnings-snapshot-112024742.html,finviz
CEVA,May-08-25 03:12AM,CEVA Inc (CEVA) Q1 2025 Earnings Call Highlights: Revenue Growth Amidst Market Challenges,https://finance.yahoo.com/news/ceva-inc-ceva-q1-2025-071205742.html,finviz
CEVA,May-08-25 03:12AM 01:15AM,Q1 2025 CEVA Inc Earnings Call,https://finance.yahoo.com/news/q1-2025-ceva-inc-earnings-051553718.html,finviz
CEVA,May-09-24 11:56AM,"CEVA Stock Earnings: CEVA Misses EPS, Misses Revenue for Q1 2024",https://investorplace.com/earning-results/2024/05/ceva-stock-earnings-ceva-for-q1-of-2024/,finviz
CEVA,May-09-24 11:56AM 07:00AM,"Ceva, Inc. Announces First Quarter 2024 Financial Results",https://www.prnewswire.com/news-releases/ceva-inc-announces-first-quarter-2024-financial-results-302140426.html,finviz
CEVA,May-09-24 11:56AM 07:11AM,Ceva: Q1 Earnings Snapshot,https://finance.yahoo.com/news/ceva-q1-earnings-snapshot-111102367.html,finviz
CEVA,May-09-24 11:56AM 07:25AM,Ceva Q1 Loss Widens,https://www.rttnews.com/3446605/ceva-q1-loss-widens.aspx,finviz
CEVA,May-09-24 11:56AM 08:10AM,"Ceva (CEVA) Reports Q1 Loss, Lags Revenue Estimates",https://www.zacks.com/stock/news/2271193/ceva-ceva-reports-q1-loss-lags-revenue-estimates,finviz
CEVA,May-09-25 08:02AM,Why AI Stock Ceva Was Tumbling Hard This Week,https://finviz.com/news/53286/why-ai-stock-ceva-was-tumbling-hard-this-week,finviz
CEVA,May-10-24 03:07PM,"CEVA, Inc. (NASDAQ:CEVA) Q1 2024 Earnings Call Transcript",https://www.insidermonkey.com/blog/ceva-inc-nasdaqceva-q1-2024-earnings-call-transcript-1300800/,finviz
CEVA,May-10-24 03:07PM 02:53PM,CEVA Inc (CEVA) Q1 2024 Earnings: Misses Revenue and Earnings Expectations Amid Challenges,https://finance.yahoo.com/news/ceva-inc-ceva-q1-2024-185357887.html,finviz
CEVA,May-13-24 09:40AM,Breakthroughs in AI Chips and Image Recognition Propel Market Growth and Business Enhancements,https://www.prnewswire.com/news-releases/breakthroughs-in-ai-chips-and-image-recognition-propel-market-growth-and-business-enhancements-302143425.html,finviz
CEVA,May-23-24 12:00PM,Registration open for 'Air Cargo and Pharma: Using Technology to Save Lives',https://aircargonext.com/news/air-cargo-cold-chain/registration-open-for-air-cargo-and-pharma-using-technology-to-save-lives/,finviz
CEVA,May-23-24 12:00PM 10:21AM,"Ceva, Inc. To Participate at Upcoming Investor Events",https://www.prnewswire.com/news-releases/ceva-inc-to-participate-at-upcoming-investor-events-302154328.html,finviz
CEVA,Nov-07-24 05:10AM,Ceva: Q3 Earnings Snapshot,https://finance.yahoo.com/news/ceva-q3-earnings-snapshot-101004119.html,finviz
CEVA,Nov-07-24 05:10AM 04:59AM,"Ceva, Inc. Announces Expansion of Existing Share Repurchase Program",https://www.prnewswire.com/news-releases/ceva-inc-announces-expansion-of-existing-share-repurchase-program-302298414.html,finviz
CEVA,Nov-07-24 05:10AM 05:00AM,"Ceva, Inc. Announces Third Quarter 2024 Financial Results",https://www.prnewswire.com/news-releases/ceva-inc-announces-third-quarter-2024-financial-results-302298072.html,finviz
CEVA,Nov-08-23 11:32PM,Q3 2023 CEVA Inc Earnings Call,https://finance.yahoo.com/news/q3-2023-ceva-inc-earnings-043221086.html,finviz
CEVA,Nov-08-23 11:32PM 03:30PM,CEVA Inc (CEVA) Reports Decline in Q3 2023 Revenue and Earnings Amid Strategic Refocus,https://finance.yahoo.com/news/ceva-inc-ceva-reports-decline-203057257.html,finviz
CEVA,Nov-08-23 11:32PM 06:59AM,"CEVA, Inc. Announces Expansion of Existing Share Repurchase Program",https://www.prnewswire.com/news-releases/ceva-inc-announces-expansion-of-existing-share-repurchase-program-301981102.html,finviz
CEVA,Nov-08-23 11:32PM 07:00AM,"CEVA, Inc. Announces Third Quarter 2023 Financial Results",https://www.prnewswire.com/news-releases/ceva-inc-announces-third-quarter-2023-financial-results-301980876.html,finviz
CEVA,Nov-08-23 11:32PM 07:21AM,Ceva: Q3 Earnings Snapshot,https://finance.yahoo.com/news/ceva-q3-earnings-snapshot-122156995.html,finviz
CEVA,Nov-08-23 11:32PM 08:25AM,Ceva (CEVA) Q3 Earnings and Revenues Miss Estimates,https://finance.yahoo.com/news/ceva-ceva-q3-earnings-revenues-132504800.html,finviz
CEVA,Nov-08-24 02:12AM,CEVA Inc (CEVA) Q3 2024 Earnings Call Highlights: Revenue Growth and Strategic Licensing Deals ...,https://finance.yahoo.com/news/ceva-inc-ceva-q3-2024-071243480.html,finviz
CEVA,Nov-08-24 02:12AM 02:02AM,Q3 2024 CEVA Inc Earnings Call,https://finance.yahoo.com/news/q3-2024-ceva-inc-earnings-070212081.html,finviz
CEVA,Nov-09-23 09:55AM,"CEVA, Inc. (NASDAQ:CEVA) Q3 2023 Earnings Call Transcript",https://www.insidermonkey.com/blog/ceva-inc-nasdaqceva-q3-2023-earnings-call-transcript-1220385/,finviz
CEVA,Nov-12-24 07:00AM,"Ceva, Inc. To Participate at Upcoming Investor Events",https://www.prnewswire.com/news-releases/ceva-inc-to-participate-at-upcoming-investor-events-302302395.html,finviz
CEVA,Nov-14-23 07:00AM,"CEVA, Inc. to Participate at Upcoming Investor Events",https://www.prnewswire.com/news-releases/ceva-inc-to-participate-at-upcoming-investor-events-301986984.html,finviz
CEVA,Oct-09-24 05:11PM,CEVA Inc (CEVA) Q2 2024 Earnings Call Highlights: Strong Revenue Growth and Strategic Product ...,https://finance.yahoo.com/news/ceva-inc-ceva-q2-2024-211144091.html,finviz
CEVA,Oct-14-24 07:00AM,"Ceva, Inc. Schedules Third Quarter 2024 Earnings Release and Conference Call",https://www.prnewswire.com/news-releases/ceva-inc-schedules-third-quarter-2024-earnings-release-and-conference-call-302273826.html,finviz
CEVA,Oct-17-24 03:08PM,State Street Corp's Strategic Reduction in CEVA Inc Holdings,https://finance.yahoo.com/news/state-street-corps-strategic-reduction-190801767.html,finviz
CEVA,Oct-20-23 03:54PM,Digital Pulse: Ceva to use robots at LA transload facility,https://aircargonext.com/featured-content/digital-pulse/digital-pulse-ceva-to-use-robots-at-la-transload-facility/,finviz
CEVA,Sep-24-24 07:00AM,"Ceva and Edge Impulse Join Forces to Enable Faster, Easier Development of Edge AI Applications",https://www.prnewswire.com/news-releases/ceva-and-edge-impulse-join-forces-to-enable-faster-easier-development-of-edge-ai-applications-302256553.html,finviz
DUOT,Apr-01-24 08:54PM,"DUOT Stock Earnings: Duos Technologies Group Misses EPS, Misses Revenue for Q4 2023",https://investorplace.com/earning-results/2024/04/duot-stock-earnings-duos-technologies-group-for-q4-of-2023/,finviz
DUOT,Apr-01-24 08:54PM 04:00PM,Duos Technologies Group Reports Fourth Quarter and Full Year 2023 Results,https://www.globenewswire.com/news-release/2024/04/01/2855407/12618/en/Duos-Technologies-Group-Reports-Fourth-Quarter-and-Full-Year-2023-Results.html,finviz
DUOT,Apr-02-24 11:11AM,"Duos Technologies Group, Inc. (NASDAQ:DUOT) Q4 2023 Earnings Call Transcript",https://www.insidermonkey.com/blog/duos-technologies-group-inc-nasdaqduot-q4-2023-earnings-call-transcript-1284918/,finviz
DUOT,Apr-07-23 01:53PM,"Duos Technologies Group, Inc. (NASDAQ:DUOT) Q4 2022 Earnings Call Transcript",https://finance.yahoo.com/news/duos-technologies-group-inc-nasdaq-175309655.html,finviz
DUOT,Apr-18-23 08:00AM,Duos Technologies Receives $1.9 Million Contract Add-on for Passenger Rail Client,https://finance.yahoo.com/news/duos-technologies-receives-1-9-120000687.html,finviz
DUOT,Apr-29-25 08:00AM,APR Energy Delivers 150MW Fast Power to Support Mexicos Grid,https://finance.yahoo.com/news/apr-energy-delivers-150mw-fast-120000820.html,finviz
DUOT,Apr-30-24 08:00AM,Duos Technologies Group Announces CFO Transition and Strategic Growth Focus,https://www.globenewswire.com/news-release/2024/04/30/2872158/12618/en/Duos-Technologies-Group-Announces-CFO-Transition-and-Strategic-Growth-Focus.html,finviz
DUOT,Aug-13-24 04:15PM,Duos Technologies Group Reports Second Quarter 2024 Results,https://www.globenewswire.com/news-release/2024/08/13/2929660/12618/en/Duos-Technologies-Group-Reports-Second-Quarter-2024-Results.html,finviz
DUOT,Aug-14-23 04:00PM,Duos Technologies Group Reports Second Quarter 2023 Results,https://finance.yahoo.com/news/duos-technologies-group-reports-second-200000892.html,finviz
DUOT,Aug-16-23 08:00AM,Duos Railcar Inspection Portal Technology Now Operational in 13 Locations Across the North American Rail Network,https://finance.yahoo.com/news/duos-railcar-inspection-portal-technology-120000960.html,finviz
DUOT,Aug-20-24 08:00AM,Duos Technologies to Present at the 2024 Gateway Conference on September 4th,https://www.globenewswire.com/news-release/2024/08/20/2932763/0/en/Duos-Technologies-to-Present-at-the-2024-Gateway-Conference-on-September-4th.html,finviz
DUOT,Dec-19-24 08:00AM,Duos Partners with Texas City for Data Center Development,https://www.globenewswire.com/news-release/2024/12/19/2999803/12618/en/Duos-Partners-with-Texas-City-for-Data-Center-Development.html,finviz
DUOT,Feb-02-23 08:00AM,Duos Technologies Joins Webull Corporate Communications Service Platform,https://finance.yahoo.com/news/duos-technologies-joins-webull-corporate-130000145.html,finviz
DUOT,Feb-07-23 08:00AM,"Duos Technologies Group Issues Preliminary Fourth Quarter and Full Year 2022 Results, Sets Initial 2023 Outlook",https://finance.yahoo.com/news/duos-technologies-group-issues-preliminary-130000325.html,finviz
DUOT,Feb-07-24 08:00AM,Duos Granted AI Patent,https://www.globenewswire.com/news-release/2024/02/07/2825121/12618/en/Duos-Granted-AI-Patent.html,finviz
DUOT,Feb-09-23 08:00AM,Duos Technologies Launches Targeted Media Program to Expand Global Opportunities,https://finance.yahoo.com/news/duos-technologies-launches-targeted-media-130000709.html,finviz
DUOT,Feb-15-23 08:00AM,Class 1 Railroad Implements Duos Technologies Artificial Intelligence Models in Operations,https://finance.yahoo.com/news/class-1-railroad-implements-duos-130000982.html,finviz
DUOT,Feb-22-24 08:00AM,Mexican Rail Operator Renews Support Contract and Adds Duos AI,https://www.globenewswire.com/news-release/2024/02/22/2833633/12618/en/Mexican-Rail-Operator-Renews-Support-Contract-and-Adds-Duos-AI.html,finviz
DUOT,Feb-25-25 08:00AM,New APR Energy Deploys 100MW+ of Mobile Gas Turbines for U.S. Based AI Hyperscaler,https://www.globenewswire.com/news-release/2025/02/25/3031957/12618/en/New-APR-Energy-Deploys-100MW-of-Mobile-Gas-Turbines-for-U-S-Based-AI-Hyperscaler.html,finviz
DUOT,Jan-06-25 08:00AM,Duos Closes Asset Management Deal with Fortress Investment Group,https://www.globenewswire.com/news-release/2025/01/06/3004587/12618/en/Duos-Closes-Asset-Management-Deal-with-Fortress-Investment-Group.html,finviz
DUOT,Jan-10-23 08:00AM,Duos Railcar Inspection Portal (RIP) Technology Performs Over Seven Million Railcar Scans in 2022,https://finance.yahoo.com/news/duos-railcar-inspection-portal-rip-130000534.html,finviz
DUOT,Jan-12-23 08:00AM,"Duos Technologies to Present at the Sidoti Virtual Investor Conference on Thursday, January 19, 2023",https://finance.yahoo.com/news/duos-technologies-present-sidoti-virtual-130000318.html,finviz
DUOT,Jan-14-25 08:00AM,Duos Technologies Secures Another Patent for Railcar Technology,https://finance.yahoo.com/news/duos-technologies-secures-another-patent-130000871.html,finviz
DUOT,Jan-15-25 08:20AM,Duos Technologies secures another patent for railcar technology,https://finance.yahoo.com/news/duos-technologies-secures-another-patent-132053269.html,finviz
DUOT,Jan-17-23 10:00AM,Sidoti's January Micro-Cap Conference,https://finance.yahoo.com/news/sidotis-january-micro-cap-conference-150000780.html,finviz
DUOT,Jan-17-23 10:00AM 08:00AM,Duos Releases Six Additional AI Detection Models for Rail Customers,https://finance.yahoo.com/news/duos-releases-six-additional-ai-130000523.html,finviz
DUOT,Jan-17-24 08:00AM,Duos Secures $2.4 Million AI Subscription and Services Agreement,https://www.globenewswire.com/news-release/2024/01/17/2810676/12618/en/Duos-Secures-2-4-Million-AI-Subscription-and-Services-Agreement.html,finviz
DUOT,Jan-17-25 01:32PM,"Duos Technologies Group, Inc. (DUOT): AI-Driven Rail Inspection Solutions",https://www.insidermonkey.com/blog/duos-technologies-group-inc-duot-ai-driven-rail-inspection-solutions-1425737/,finviz
DUOT,Jan-21-25 08:00AM,Duos Technologies to Present at the Microcap Conference 2025,https://www.accesswire.com/viewarticle.aspx?id=970910,finviz
DUOT,Jan-23-24 08:00AM,Duos RIP  Scans Over Eight and a Half Million Railcars in '23,https://www.globenewswire.com/news-release/2024/01/23/2814053/12618/en/Duos-RIP-Scans-Over-Eight-and-a-Half-Million-Railcars-in-23.html,finviz
DUOT,Jan-25-23 08:00AM,Duos Technologies Grows Revenue Base with Maintenance & Artificial Intelligence Renewals,https://finance.yahoo.com/news/duos-technologies-grows-revenue-maintenance-130000849.html,finviz
DUOT,Jul-13-23 08:00AM,Duos Technologies Implements First Subscription Customer,https://finance.yahoo.com/news/duos-technologies-implements-first-subscription-120000887.html,finviz
DUOT,Jul-16-24 10:00AM,Gateway Group Announces Preliminary Sponsors and Additional Presenting Companies for September Gateway Conference,https://www.globenewswire.com/news-release/2024/07/16/2913926/4914/en/Gateway-Group-Announces-Preliminary-Sponsors-and-Additional-Presenting-Companies-for-September-Gateway-Conference.html,finviz
DUOT,Jul-17-24 08:00AM,Duos issues update on Duos Edge AI Subsidiary,https://www.globenewswire.com/news-release/2024/07/17/2914479/12618/en/Duos-issues-update-on-Duos-Edge-AI-Subsidiary.html,finviz
DUOT,Jul-19-23 08:00AM,Duos Technologies Appoints Rail Industry Veteran Frank Lonegro to Board of Directors,https://finance.yahoo.com/news/duos-technologies-appoints-rail-industry-120000513.html,finviz
DUOT,Jul-24-24 08:00AM,$2.2 million Funding Secured for Duos Subsidiary,https://www.globenewswire.com/news-release/2024/07/24/2917964/12618/en/2-2-million-Funding-Secured-for-Duos-Subsidiary.html,finviz
DUOT,Jul-26-23 01:30PM,Northland Capital Markets Institutional Investor Conference,https://finance.yahoo.com/news/northland-capital-markets-institutional-investor-173000177.html,finviz
DUOT,Jul-27-23 08:00AM,Duos Technologies Delivers Near Real-Time Defect Identification Automation,https://finance.yahoo.com/news/duos-technologies-delivers-near-real-120000510.html,finviz
DUOT,Jul-30-24 08:00AM,"Duos Technologies Group Sets Second Quarter 2024 Earnings Call for Tuesday, August 13, 2024 at 4:30 PM ET",https://www.globenewswire.com/news-release/2024/07/30/2920955/12618/en/Duos-Technologies-Group-Sets-Second-Quarter-2024-Earnings-Call-for-Tuesday-August-13-2024-at-4-30-PM-ET.html,finviz
DUOT,Jul-31-23 08:00AM,"Duos Technologies Group Sets Second Quarter 2023 Earnings Call for Monday, August 14, 2023 at 4:30 PM ET",https://finance.yahoo.com/news/duos-technologies-group-sets-second-120000910.html,finviz
